xdata,ydata
-0.78,0.7336743586887327
-0.77,0.8338529809234753
-0.76,0.8999658786638649
-0.75,0.9538065403753755
-0.74,0.969964682563656
-0.73,0.9961052681497691
-0.72,0.963444092698919
-0.71,0.9372521979061605
-0.7,0.886695784260124
-0.69,0.7972569519119169
-0.68,0.7045404477166078
-0.67,0.5756157202035104
-0.66,0.429610999994999
-0.65,0.2784077522139409
-0.64,0.1307123129015542
-0.63,-0.041755488225396147
-0.62,-0.17759488151872707
-0.61,-0.368325752470225
-0.6,-0.4996923514247493
-0.59,-0.5924789167239686
-0.58,-0.7206934818739219
-0.57,-0.8130952987876672
-0.56,-0.8873708662547611
-0.55,-0.9441950545059078
-0.54,-1.0033885793132546
-0.53,-0.9464200923111395
-0.52,-0.9950570177386822
-0.51,-0.9238519452862539
-0.5,-0.8942918830991874
-0.49,-0.7825301088147869
-0.48,-0.6658318114332412
-0.47,-0.543056965858007
-0.46,-0.4430879162174166
-0.45,-0.26896477619185516
-0.44,-0.11780769230647285
-0.43,0.03139294186043056
-0.42,0.19956171170389958
-0.41,0.33054084970643527
-0.4,0.49333886260457976
-0.39,0.6110278880007545
-0.38,0.7102861893264357
-0.37,0.8708567736386305
-0.36,0.8671472633348207
-0.35,0.9476691347028374
-0.34,0.9665508884626934
-0.33,1.0231928154885632
-0.32,0.9663883544681491
-0.31,0.954945140677814
-0.3,0.8890913020627939
-0.29,0.8259467284501248
-0.28,0.6900146166937241
-0.27,0.5413564196490659
-0.26,0.435662214073644
-0.25,0.21939161344436683
-0.24,0.11265733847796096
-0.23,-0.03290831412334655
-0.22,-0.1451198030118553
-0.21,-0.3409540797784586
-0.2,-0.48899247489602016
-0.19,-0.6202703405299396
-0.18,-0.6653330423836553
-0.17,-0.8211892992593376
-0.16,-0.9139862444363368
-0.15,-0.9472585093831503
-0.14,-0.9873306753584687
-0.13,-0.9957713967131864
-0.12,-0.9955604126687861
-0.11,-0.974454762014104
-0.1,-0.8687533718825233
-0.09,-0.7819089517215787
-0.08,-0.6820166433180327
-0.07,-0.590122383318999
-0.06,-0.42500144475678686
-0.05,-0.2900411868834593
-0.04,-0.0982035363499443
-0.03,0.04042591192505374
-0.02,0.18049431474264352
-0.01,0.32649306404736156
0.0,0.47790103292469965
0.01,0.5915297835725315
0.02,0.7270066526036131
0.03,0.8348171097480258
0.04,0.9189369324354597
0.05,0.9587152649116599
0.06,0.9997567273147692
0.07,1.033539503210432
0.08,0.9877079694202823
0.09,0.9766438322764601
0.1,0.8923831780832918
0.11,0.7787517047807514
0.12,0.7096841289169654
0.13,0.5732932359094303
0.14,0.4105827922920301
0.15,0.27163662604584554
0.16,0.11847418906234261
0.17,-0.011541597687940282
0.18,-0.18700307300945546
0.19,-0.3450930846144379
0.2,-0.4867280225810949
0.21,-0.6262005014529651
0.22,-0.6906588029867629
0.23,-0.853085695608492
0.24,-0.8852487882145142
0.25,-0.9730204424613101
0.26,-0.9751168707673935
0.27,-0.9876358098510504
0.28,-0.9812175512827662
0.29,-0.9434891699125044
0.3,-0.8708556684086101
0.31,-0.7863335600778376
0.32,-0.6819798936287557
0.33,-0.5722513838944676
0.34,-0.45592704755235813
0.35,-0.2865402783185884
0.36,-0.10660131592791333
0.37,0.0069016759899782
0.38,0.18204800162005255
0.39,0.3666138034785476
0.4,0.4693487004757509
0.41,0.6172590259854076
0.42,0.7064413338915287
0.43,0.8433506371853097
0.44,0.9119689368445071
0.45,0.9876652597807912
0.46,0.9948547051792449
0.47,1.011255571514489
0.48,0.947390257035436
0.49,0.94357879785242
0.5,0.888949613744084
0.51,0.7794733150561161
0.52,0.7248547809488849
0.53,0.5240954423529227
0.54,0.43296085481216645
0.55,0.29612860422404863
0.56,0.12615555795980649
0.57,-0.055671734105183376
0.58,-0.18537194356945552
0.59,-0.3062407685943256
0.6,-0.46076721583134866
0.61,-0.6150867862268313
0.62,-0.6944362826777023
0.63,-0.8104410050040548
0.64,-0.8992366447169132
0.65,-0.9607943243520919
0.66,-0.9845111632015214
0.67,-1.005292881988831
0.68,-0.9651031585342525
0.69,-0.9533257016267898
0.7,-0.8913076215541293
0.71,-0.7961038613944974
0.72,-0.7092879520566374
0.73,-0.5636732148166809
0.74,-0.4006065460747544
0.75,-0.2739359217879322
0.76,-0.13430208203248167
0.77,-0.0031414513398314893
0.78,0.17277803919102733
0.79,0.3647749220673879
0.8,0.4885062803247299
0.81,0.5987980299992577
0.82,0.7344353449247453
0.83,0.8312941497210737
0.84,0.9006900018681006
0.85,0.9529593119838082
0.86,0.9893547458211207
0.87,1.019996951292227
0.88,0.9728214901581826
0.89,0.9406251994253282
0.9,0.8873484142097353
0.91,0.7664281844396273
0.92,0.665281794330088
0.93,0.5600388595132092
0.94,0.4134460961953135
0.95,0.2778916245276498
0.96,0.1306142682904726
0.97,0.00014583386634233614
0.98,-0.14737826983622487
0.99,-0.3260053130323879
1.0,-0.4816777935219855
1.01,-0.618780407927259
1.02,-0.7347566656742605
1.03,-0.826054568784402
1.04,-0.9137508340365257
1.05,-0.9816117928252482
1.06,-0.9561034587366481
1.07,-0.9832302532201572
1.08,-0.9952811014708195
1.09,-0.9421991785059997
1.1,-0.8803416488724138
1.11,-0.781927933537224
1.12,-0.6764378232519584
1.13,-0.5585185942945466
1.14,-0.44177634220162815
1.15,-0.2798947912780249
1.16,-0.13378516813471572
1.17,0.04935016636058799
1.18,0.1786669393727916
1.19,0.37402773564889835
1.2,0.49175558003605313
1.21,0.6102911003337163
1.22,0.7249997035949461
1.23,0.8370158353159527
1.24,0.8684716248515663
1.25,0.965166041706146
1.26,1.0175016697413088
1.27,1.024680977918322
1.28,0.9866531744490609
1.29,0.9137791829167716
1.3,0.8897740052498829
1.31,0.8226605935061381
1.32,0.680952864321721
1.33,0.5886255156949276
1.34,0.4206433783284037
1.35,0.2908432597058761
1.36,0.12325778097439105
1.37,0.012078125098753171
1.38,-0.1774850595467782
1.39,-0.355632489723191
1.4,-0.463571526029458
1.41,-0.5906814291814994
1.42,-0.6822419183968341
1.43,-0.8287606101129539
1.44,-0.8959145103654321
1.45,-0.9732233220158946
1.46,-1.0080749277118346
1.47,-0.9931496379748888
1.48,-0.9743110779820654
1.49,-0.9428473750759374
1.5,-0.8630929474055333
1.51,-0.8268014037540502
1.52,-0.6594736542407904
1.53,-0.5722692098713211
1.54,-0.402612826391934
1.55,-0.313280820866179
1.56,-0.15032174654730504
1.57,0.04199668232019388
1.58,0.17709398232022194
1.59,0.3498131265828429
1.6,0.49285250527474617
1.61,0.6359716125823526
1.62,0.7127244991277853
1.63,0.8275866523183577
1.64,0.945085043190142
1.65,0.9786336785403178
1.66,1.0030429593269843
1.67,0.9975649241255281
1.68,0.9838584737440097
1.69,0.9229048101130296
1.7,0.8644430584745881
1.71,0.7946036369712673
1.72,0.7190812900964948
1.73,0.5746361303774302
1.74,0.45972325814405046
1.75,0.29760678560990406
1.76,0.13758697112130452
1.77,-0.056421506325083796
1.78,-0.18172740127504794
1.79,-0.35187717327026313
1.8,-0.4731606951454764
1.81,-0.5962036054700501
1.82,-0.7053267223448064
1.83,-0.8284155664261081
1.84,-0.9277317824111473
1.85,-0.9639317855740694
1.86,-0.9451351882702026
1.87,-1.0009409903527324
1.88,-1.029384814607575
1.89,-0.9600368965718067
1.9,-0.8799548156711672
1.91,-0.7913441267934119
1.92,-0.6601772108847156
1.93,-0.569788540729324
1.94,-0.41677041348287186
1.95,-0.2675256081623312
1.96,-0.10583801140437368
1.97,0.0009978223800658388
1.98,0.17233148732178172
1.99,0.33182121816963617
2.0,0.47794525328023924
2.01,0.6151356091389028
2.02,0.742294914498079
2.03,0.8061079960765317
2.04,0.8867135148454304
2.05,0.9652539582156852
2.06,1.0169182235576124
2.07,1.0372691917357557
2.08,0.9579561885608543
2.09,0.9290480653483675
2.1,0.8940874275773154
2.11,0.8167462867611384
2.12,0.6436652770306595
2.13,0.5937176427636429
2.14,0.410263404227917
2.15,0.29675936714872714
2.16,0.131293847193375
2.17,-0.07534144403620457
2.18,-0.19295304836124233
2.19,-0.34377037257714566
2.2,-0.4935669974308264
2.21,-0.606051074713663
2.22,-0.7538299775626014
2.23,-0.867406844710315
2.24,-0.878047714316265
2.25,-0.9711278316232985
2.26,-0.9911013674272224
2.27,-0.9860173734712373
2.28,-0.954307336954541
2.29,-0.9305599499636723
2.3,-0.8661592762344992
2.31,-0.804138596145028
2.32,-0.6612770560679492
2.33,-0.5639483040989787
2.34,-0.4244101709811896
2.35,-0.2900515864507037
2.36,-0.15241239410121385
2.37,0.018796824293143805
2.38,0.18017857342827812
2.39,0.37104238688912883
2.4,0.49679243914571536
2.41,0.5984283015864482
2.42,0.7194370147575145
2.43,0.7983533504710943
2.44,0.9033853611882946
2.45,0.9537974699568547
2.46,1.0048249313387938
2.47,1.007347638308526
2.48,0.9805587533980192
2.49,0.9189759978395172
2.5,0.8727443751394534
2.51,0.8254444713417635
2.52,0.6963155619744872
2.53,0.5503025037752386
2.54,0.419790978390199
2.55,0.2750838102474011
2.56,0.12118301388335839
2.57,-0.016056916128149832
2.58,-0.15432470507461238
2.59,-0.34705659859390653
2.6,-0.4945766259858528
2.61,-0.6079915296631124
2.62,-0.7255235610357026
2.63,-0.8106844434776003
2.64,-0.95329803058644
2.65,-0.9505052613850478
2.66,-0.9884035843481839
2.67,-0.9982796700957182
2.68,-0.9752677042129192
2.69,-0.9900080859808412
2.7,-0.8768632401644237
2.71,-0.7786854254943242
2.72,-0.6459184542621896
2.73,-0.5615083608843625
2.74,-0.4382856114262749
2.75,-0.2808829245699962
2.76,-0.1490246324290487
2.77,0.05015637417229732
2.78,0.17750595735423408
2.79,0.3385613604170811
2.8,0.4649340544942367
2.81,0.6235634965483003
2.82,0.7312578386259485
2.83,0.8056508269960962
2.84,0.8774462684337988
2.85,0.9600816844919557
2.86,0.9884587934411795
2.87,0.9910949232532369
2.88,0.9629370772818013
2.89,0.9296291689035284
2.9,0.8756857629349339
2.91,0.8346199658894238
2.92,0.6738804966752395
2.93,0.5610909338539166
2.94,0.4169081270237819
2.95,0.30054068709995463
2.96,0.12036306142323012
2.97,-0.06175440038076231
2.98,-0.20761624327464587
2.99,-0.3233774219931915
3.0,-0.47561428052459065
